specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-027_std_2,1,1,1125,core,290,331,0.0,0.0,0.984,293,333,298,337,1.0,True,93.7588,111.8141,85.7624,6.0809,92.2753,"111.81,106.93,103.13,100.42,99.87,98.79,98.25,97.16,95.53,95.53,94.99,94.99,92.28,92.28,92.28,92.28,92.28,92.28,87.93,89.02,89.56,90.10,90.65,90.65,85.76,86.85,87.39,87.93,87.93,87.93"
Rec-027_std_2,1,2,1126,core,293,331,0.0,3.0,0.9832,296,333,301,337,1.0,True,95.4594,113.9851,89.0188,6.1048,94.4463,"113.99,108.56,105.30,102.04,100.42,98.79,102.04,99.33,97.70,96.62,95.53,95.53,95.53,94.99,94.45,94.45,93.36,93.36,91.19,91.19,91.19,91.19,91.19,91.19,89.02,89.02,89.02,89.56,89.02,89.02"
Rec-027_std_2,1,3,1127,core,297,331,0.0,4.0,0.9817,300,333,305,337,1.0,True,95.8755,117.7843,89.5616,6.5257,94.4463,"117.78,110.19,105.30,102.04,99.33,98.25,103.13,100.42,98.25,96.62,95.53,94.45,97.16,95.53,94.45,94.45,93.36,92.28,92.28,92.28,91.73,91.19,91.19,91.19,90.10,89.56,89.56,89.56,89.56,89.56"
Rec-027_std_2,1,4,1128,core,302,331,0.0,5.0,0.9845,305,333,310,337,1.0,True,94.8081,111.8141,89.5616,5.1951,93.3608,"111.81,106.39,102.04,99.33,98.25,97.16,100.96,98.25,96.62,95.53,94.45,93.36,95.53,94.99,94.45,93.36,92.28,92.28,92.28,92.28,91.19,91.19,91.19,91.19,90.10,89.56,89.56,89.56,89.56,89.56"
Rec-027_std_2,1,5,1129,core,306,331,0.0,4.0,0.9825,309,333,314,337,1.0,True,95.0795,113.9851,89.5616,5.6196,93.3608,"113.99,108.01,103.13,99.87,97.70,96.62,102.04,98.79,96.62,95.53,94.45,93.36,96.07,94.99,94.45,93.36,92.28,92.28,92.28,92.28,91.73,91.19,91.19,90.65,90.65,90.10,90.10,89.56,89.56,89.56"
Rec-027_std_2,1,6,1130,core,311,331,0.0,5.0,0.9854,314,333,319,337,1.0,True,94.0663,109.6431,89.0188,4.5886,92.818,"109.64,103.67,100.42,98.25,96.62,95.53,99.87,97.16,95.53,94.45,93.36,93.36,95.53,93.36,93.36,92.28,92.28,92.28,92.28,91.73,91.19,91.19,90.65,90.65,90.10,89.56,89.56,89.56,89.56,89.02"
Rec-027_std_2,1,7,1131,core,315,331,0.0,4.0,0.9827,318,333,323,337,1.0,True,94.6814,111.8141,89.5616,5.0792,93.3608,"111.81,105.84,102.04,98.79,97.16,96.62,100.96,98.25,96.07,94.99,94.45,94.45,95.53,94.45,93.36,93.36,92.28,92.28,92.28,91.73,91.19,91.19,91.19,91.19,90.10,90.10,90.10,89.56,89.56,89.56"
Rec-027_std_2,1,8,1132,core,320,331,0.0,5.0,0.9855,323,333,328,337,1.0,True,94.7719,109.1004,89.5616,4.4173,93.9035,"109.10,104.22,100.96,98.79,97.70,97.16,99.87,97.70,96.07,95.53,94.99,94.45,95.53,94.45,94.45,93.36,93.36,93.36,92.28,92.28,91.73,91.73,91.19,91.19,90.65,90.65,90.65,90.10,90.10,89.56"
Rec-027_std_2,1,9,1133,core,324,331,0.0,4.0,0.9823,327,333,332,337,1.0,True,95.6946,111.8141,90.6471,4.9449,94.4463,"111.81,106.39,103.13,100.42,98.79,97.70,101.50,98.79,97.70,96.62,95.53,94.99,96.07,95.53,94.45,94.45,94.45,93.36,93.36,92.28,92.28,92.28,91.73,91.73,91.19,91.19,91.19,90.65,90.65,90.65"
Rec-027_std_2,1,10,1134,core,329,331,0.0,5.0,0.9854,332,333,337,337,1.0,True,95.4413,109.1004,90.6471,4.367,94.7176,"109.10,105.30,101.50,99.33,98.25,98.25,100.42,98.25,97.16,96.07,95.53,95.53,96.07,94.99,94.99,94.45,94.45,93.36,93.36,92.28,92.28,92.28,92.28,92.28,91.19,91.19,91.19,90.65,90.65,90.65"
